id,movie_name,synopsis,genre,prediction,accuracy,evaluation
6695,Classified,"A group of college kids embark on a time of worry. Mike, Donte, and Chris were framed in a crime that almost destroyed their lives. With courage and some stupidity, they attempted to escape from Mr. Lashay, a rogue agent out for revenge.",action,crime,0,
58377,Cruens Winter,"It came, It saw, It killed",mystery,horror,0,
56277,The Burning Court,"A group of people visit a weird old man who is a student of the black arts. The man lives in an ancient, cursed castle. Soon people in the group start being killed off.",mystery,horror,0,
68860,Youth on Parole,"Two strangers, a man and a woman, are framed for a jewel robbery and thrown in jail. After they get out, they join forces to track down the real thieves.",romance,crime,0,
44381,MoMo,Some boys dream of flying. Some boys save up to buy wings.,fantasy,adventure,0,
56357,Inquisition - Avik Sarkar,""" Be Good To This World This World Will Be Good To You "" - Martinage P255 L25",mystery,Cannot predict genre as the input is not a movie synopsis.,0,
79687,Clementine,A young family seeking safety in a future on the brink of war purchases a smart home system driven by and AI with it's own agenda.,scifi,scifi,1,
58564,Grenzgänger,"When his wife tells him, that she just had her third abortive birth, Daniel von Seebeck's world is getting out of joint. His wife leaves him and mysterious creatures begin to make him doubt his sanity.",mystery,Horror.,0,
32435,Anomie,"A wheelchair-bound fundamentalist with a shady past; his repressed caregiver daughter; the favored son; and a lawyer hell bent on revenge. Their stories come together on Yalda, the Persian celebration of truth and light.",family,Mystery,0,
25677,Brother,"A Japanese gangster is exiled to Los Angeles where his brother lives with a small but respectable multi-racial gang, who he inspires to expand their influence.",crime,crime,1,
62582,The Strange Case of the End of Civilization as We Know It,"The grandson of the world's first and foremost consulting detective and his bumbling, bionic sidekick attempt to catch the only living descendant of Professor Moriarty.",mystery,mystery,1,
77429,Deep Space,"Cut off from home and facing an impossible mission against mounting odds, ""Deep Space"" is a hyper-realistic live-action portrayal of a deep space forward operating base at a pivotal moment for humankind 250 years in our future.",scifi,scifi,1,
61624,Murder by Music,"An off-duty sailor investigates the seemingly-unrelated suicides of his sister and her music teacher, and with the aid of the sister's friend and the teacher's nephew, discovers a link between their deaths and London's hippie scene.",mystery,Mystery.,0,
43415,Honnouji Hotel,"A woman decides to stay in a quaint hotel in Kyoto's historic quarter, but soon finds herself in the middle of 16th Century Japan, playing a major role in one of the country's most important historical events.",fantasy,fantasy,1,
76962,Youth,"A future not far from now, where ""Renewal"" has become the world's hottest (and most expensive) commodity - a procedure to rewind your body's biological clock back to its prime.",scifi,scifi,1,
42066,Jingle Jangle: A Christmas Journey,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",fantasy,fantasy,1,
70646,Hire A Man,"Determined not to be outshone by her younger sister's engagement, a woman hires a man to pose as her fiance during a family vacation.",romance,romance,1,
1862,Sûpâ jaiantsu - Kaiseijin no majô,"The 3rd Super Giant film, in which he saves Earth from the threat of the reptile-like Kapia Aliens. (Part 1 of 2)",action,scifi,0,
41912,Babaing kidlat,"Never before has science-fiction struck the local screen with such hair-raising thrill and excitement and yet it has action, comedy, suspense, love and romance.",fantasy,scifi,0,
5318,Ghayal Once Again,"When a video of his mentor's murder surfaces, an investigative journalist takes action to find those responsible.",action,crime,0,
81837,He,About a man who is misunderstood and his wife that wants him dead.,thriller,Thriller,1,
33565,Spy Chasers,"Slip, Sach and the gang get mixed up in political intrigue when they try to help an exiled European king and his daughter regain the throne that is rightfully theirs.",family,adventure,0,
54003,The Minstrel Killer,A racist cop and his partner track down a serial killer murdering white woman using slave torture techniques.,mystery,crime,0,
16609,Juanito,"In the middle of a revolution, the son of a president ends up in the hands of a German hunter who welcomes him into his home, not knowing his origin.",adventure,drama,0,
82823,The Operative,Jhon Straw was mysteriously forced to end his career following the Cold War but re-emerges to warn of an upcoming attack on American soil.,thriller,thriller,1,
85455,Korkunç tecavüz,Whilst on a picnic a teacher and her young student accidentally stumble across a murder victim and unwittingly become the target of the murderer.,thriller,Mystery.,0,
16925,Nadodi Mannan,"A wanderer/revolutionary is a dead ringer for a monarch, and takes his place.",adventure,adventure,1,
81736,Lair,"A fractured family are forced to face their demons, metaphorically and literally, as they unwittingly become embroiled in a man's attempt to prove the existence of the supernatural in order to overturn a friend's murder conviction.",thriller,horror,0,
86040,Eagle Wings,"Two Nigerian Airforce Officers owe a duty to rescue their colleague and course mate who crashed in an enemy territory, the rescue operation becomes a major offensive attack on the stronghold of the terrorist.",thriller,action,0,
69027,Kada kien su karma,"A woman is abandoned by her husband, who leaves her in order to pursue a relationship with a younger woman. Fate gives the spurned wife a chance at revenge when the man is forced to return home temporarily incapacitated.",romance,Thriller,0,
557,Plan B,A lawyer tries to avenge some businessmen who have ruined his life and avenged them as he says: revenge is eating cold.,action,crime,0,
35481,Speak Life End Bullying the Musical,"A film adaptation of a nationally acclaimed anti-bullying musical follows four high school students: Daniel, Caleb, Emma, and Bri as they struggle to navigate the chaotic hallways of high school while learning the power of their words.",family,family,1,
26011,Jason: The Incredibly Lucky Mass Murderer,"This is the story of a man who a lovable serial killer responsible for the murders of 927 teenagers who is caught, tried and acquitted under freaky but realistic circumstances and goes on to become a deputy sheriff.",crime,crime,1,
22988,China Strike Force,"Assassination at a charity event in Shanghai has 2 cops follow and fighting the assassin or follow a cute, Japanese woman pick-pocketing the victim. Drugs are involved. Chases with motorcycles, race-cars and helicopter follow.",crime,Action,0,
45757,247°F,"Four friends travel to a lakeside cabin for a carefree weekend, the fun turns into a nightmare when 3 of them end up locked in a hot sauna. Every minute counts and every degree matters as they fight for their lives in the heat up to 247°F.",horror,Horror.,0,
6285,Silent Hunter,An ex-cop hiding out in the wilderness after his wife and child were killed in a shoot-out finds he has another shot at the criminals when they show up to rob a timber operation.,action,action,1,
78030,BraveStarr: The Legend,"Marshal Bravestarr and a female judge are sent to New Texas, a frontier planet under attack by the evil cattle spirit Stampede, who, with his ruthless sidekick, Tex Hex, are vying for control of the universe, one planet at a time.",scifi,scifi,1,
27201,Peril for the Guy,A group of children attempt to bring to book a gang of oil men intent on stealing valuable invention.,family,adventure,0,
4860,Batman Forever,"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin.",action,action,1,
11263,Caribbean Christmas,"When a disgraced patriarch discovers an ancient treasure map during a Caribbean Christmas vacation, his estranged family is brought back together during a treasure hunt of a lifetime.",adventure,adventure,1,
22470,The Drag-Net,"A playboy takes a job as an assistant district attorney, finds himself up against a tough crime boss and his gang.",crime,crime,1,
